"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	2	90	5	5	0	1134	5753	1586	0.275682	0.005332	TS	Wp-methodST	4	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	1202	6095	1654	0.271370	0.001937	TS	HSI-method	5	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	444	3129	1751	0.559604	0.003518	TS	HSI-methodST	6	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	669	4101	1749	0.426481	0.003154	TS	H-method	7	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	682	4133	1842	0.445681	0.002366	TS	SPY-method	8	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	444	3129	1751	0.559604	0.003540	TS	SPY-methodST	9	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	521	3457	1760	0.509112	0.005983	TS	SPYH-method	10	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	201	2786	2267	0.813711	0.104025	TS	S-method	11	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	11004	72762	17017	0.233872	0.030402	TS	SVS-method	0	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	7581	47753	11641	0.243775	0.011262	TS	W-method	1	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	9025	56505	13085	0.231572	0.012598	TS	W-methodST	2	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	5667	34383	7942	0.230986	0.010233	TS	Wp-method	3	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	5643	34219	7918	0.231392	0.010052	TS	Wp-methodST	4	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	6031	36585	8306	0.227033	0.006893	TS	HSI-method	5	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	2196	17665	8708	0.492952	0.006099	TS	HSI-methodST	6	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	2946	21970	8535	0.388484	0.012146	TS	H-method	7	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	2948	22579	9901	0.438505	0.012345	TS	SPY-method	8	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	2196	17665	8708	0.492952	0.006383	TS	SPY-methodST	9	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	2203	17862	8455	0.473351	0.078329	TS	SPYH-method	10	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	1	957	15429	12107	0.784691	0.850350	TS	S-method	11	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	55098	419393	85130	0.202984	0.126422	TS	SVS-method	0	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	37905	276670	58210	0.210395	0.051763	TS	W-method	1	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	45125	327650	65430	0.199695	0.055022	TS	W-methodST	2	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	28313	199976	39661	0.198329	0.040132	TS	Wp-method	3	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	28320	200000	39668	0.198340	0.037743	TS	Wp-methodST	4	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	30087	212536	41435	0.194955	0.034716	TS	HSI-method	5	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	10950	98915	43560	0.440378	0.020541	TS	HSI-methodST	6	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	12787	111798	42668	0.381653	0.058006	TS	H-method	7	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	13633	124078	52580	0.423766	0.120438	TS	SPY-method	8	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	10950	98915	43560	0.440378	0.022654	TS	SPY-methodST	9	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	10946	100293	42033	0.419102	1.624023	TS	SPYH-method	10	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	2	4965	87614	65382	0.746251	13.057135	TS	S-method	11	Mealy_R90_5_BI1sZ.fsm"
"0	2	90	5	5	0	2029	11559	3340	0.288952	0.013497	TS	SVS-method	0	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	1517	8089	2328	0.287798	0.004548	TS	W-method	1	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	1805	9556	2616	0.273755	0.005110	TS	W-methodST	2	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	1164	5930	1621	0.273356	0.005312	TS	Wp-method	3	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	1096	5591	1553	0.277768	0.005274	TS	Wp-methodST	4	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	1273	6496	1730	0.266318	0.002013	TS	HSI-method	5	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	420	3034	1754	0.578115	0.003495	TS	HSI-methodST	6	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	653	4035	1725	0.427509	0.003096	TS	H-method	7	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	701	4281	1937	0.452464	0.002385	TS	SPY-method	8	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	420	3034	1754	0.578115	0.003519	TS	SPY-methodST	9	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	512	3383	1740	0.514336	0.006035	TS	SPYH-method	10	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	177	2695	2239	0.830798	0.104823	TS	S-method	11	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	10250	68621	16803	0.244867	0.029957	TS	SVS-method	0	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	7581	48005	11641	0.242496	0.011204	TS	W-method	1	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	9025	56805	13085	0.230349	0.012447	TS	W-methodST	2	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	5820	35507	8109	0.228378	0.010357	TS	Wp-method	3	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	5479	33433	7768	0.232345	0.009882	TS	Wp-methodST	4	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	6359	38794	8648	0.222921	0.007187	TS	HSI-method	5	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	2119	17416	8805	0.505570	0.006020	TS	HSI-methodST	6	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	3031	22464	8523	0.379407	0.012072	TS	H-method	7	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	3103	23592	10263	0.435020	0.012804	TS	SPY-method	8	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	2119	17416	8805	0.505570	0.006307	TS	SPY-methodST	9	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	2151	17468	8347	0.477845	0.082554	TS	SPYH-method	10	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	1	810	15121	12322	0.814893	0.937255	TS	S-method	11	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	51261	394369	83969	0.212920	0.126988	TS	SVS-method	0	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	37905	277930	58210	0.209441	0.052627	TS	W-method	1	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	45125	329150	65430	0.198785	0.055968	TS	W-methodST	2	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	29044	206255	40517	0.196441	0.042212	TS	Wp-method	3	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	27373	194385	38846	0.199841	0.036669	TS	Wp-methodST	4	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	31723	225254	43196	0.191766	0.037596	TS	HSI-method	5	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	10584	97786	44114	0.451128	0.020680	TS	HSI-methodST	6	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	12341	107949	42327	0.392102	0.060059	TS	H-method	7	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	14270	128842	54222	0.420841	0.133838	TS	SPY-method	8	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	10584	97786	44114	0.451128	0.022186	TS	SPY-methodST	9	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	10693	97773	41596	0.425434	1.656569	TS	SPYH-method	10	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	2	4381	85833	66228	0.771591	15.195194	TS	S-method	11	Mealy_R90_5_vDRK0.fsm"
"0	2	90	5	5	0	1960	11044	3052	0.276349	0.013221	TS	SVS-method	0	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	1805	9596	2616	0.272614	0.004946	TS	W-method	1	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	1805	9596	2616	0.272614	0.005106	TS	W-methodST	2	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	1140	5871	1607	0.273718	0.005307	TS	Wp-method	3	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	1140	5871	1607	0.273718	0.005446	TS	Wp-methodST	4	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	1311	6723	1778	0.264465	0.002064	TS	HSI-method	5	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	395	2920	1720	0.589041	0.003519	TS	HSI-methodST	6	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	619	3894	1699	0.436312	0.003049	TS	H-method	7	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	705	4324	1990	0.460222	0.002454	TS	SPY-method	8	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	395	2920	1720	0.589041	0.003544	TS	SPY-methodST	9	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	487	3322	1737	0.522878	0.006164	TS	SPYH-method	10	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	180	2585	2134	0.825532	0.093759	TS	S-method	11	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	9806	65154	15310	0.234982	0.030006	TS	SVS-method	0	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	9025	57005	13085	0.229541	0.012669	TS	W-method	1	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	9025	57005	13085	0.229541	0.012554	TS	W-methodST	2	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	5728	35103	8060	0.229610	0.010341	TS	Wp-method	3	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	5728	35103	8060	0.229610	0.010250	TS	Wp-methodST	4	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	6589	40354	8921	0.221069	0.007489	TS	HSI-method	5	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	1985	16584	8610	0.519175	0.005936	TS	HSI-methodST	6	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	2692	20347	8319	0.408856	0.011548	TS	H-method	7	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	3048	23599	10715	0.454045	0.013273	TS	SPY-method	8	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	1985	16584	8610	0.519175	0.006244	TS	SPY-methodST	9	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	1901	16131	8277	0.513111	0.076755	TS	SPYH-method	10	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	1	903	14514	11410	0.786138	0.803049	TS	S-method	11	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	49073	375096	76590	0.204188	0.125375	TS	SVS-method	0	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	45125	330150	65430	0.198183	0.061906	TS	W-method	1	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	45125	330150	65430	0.198183	0.055974	TS	W-methodST	2	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	28706	204717	40371	0.197204	0.040455	TS	Wp-method	3	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	28706	204717	40371	0.197204	0.038168	TS	Wp-methodST	4	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	33019	235351	44684	0.189861	0.039100	TS	HSI-method	5	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	9922	92794	42957	0.462929	0.019546	TS	HSI-methodST	6	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	11819	106502	42075	0.395063	0.056891	TS	H-method	7	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	14322	131044	56835	0.433709	0.138524	TS	SPY-method	8	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	9922	92794	42957	0.462929	0.022855	TS	SPY-methodST	9	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	9666	91982	41294	0.448936	1.587455	TS	SPYH-method	10	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	2	4657	82615	61702	0.746862	12.575357	TS	S-method	11	Mealy_R90_5_Vmcro.fsm"
"0	2	90	5	5	0	1896	11061	3079	0.278365	0.012636	TS	SVS-method	0	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	1805	9375	2255	0.240533	0.004373	TS	W-method	1	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	1805	9375	2255	0.240533	0.004496	TS	W-methodST	2	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	1128	5862	1578	0.269191	0.005137	TS	Wp-method	3	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	1064	5526	1514	0.273978	0.005301	TS	Wp-methodST	4	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	1254	6512	1704	0.261671	0.002005	TS	HSI-method	5	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	453	3255	1809	0.555760	0.003575	TS	HSI-methodST	6	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	675	4231	1759	0.415741	0.003264	TS	H-method	7	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	707	4369	1883	0.430991	0.002383	TS	SPY-method	8	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	453	3255	1809	0.555760	0.003595	TS	SPY-methodST	9	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	510	3481	1773	0.509336	0.006044	TS	SPYH-method	10	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	183	2875	2405	0.836522	0.112173	TS	S-method	11	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	9494	64799	15410	0.237812	0.029553	TS	SVS-method	0	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	9025	55900	11280	0.201789	0.011941	TS	W-method	1	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	9025	55900	11280	0.201789	0.011735	TS	W-methodST	2	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	5603	34680	7858	0.226586	0.009962	TS	Wp-method	3	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	5283	32705	7538	0.230485	0.009812	TS	Wp-methodST	4	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	6251	38681	8506	0.219901	0.007069	TS	HSI-method	5	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	2291	18754	9020	0.480964	0.006257	TS	HSI-methodST	6	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	3082	22979	8453	0.367858	0.012064	TS	H-method	7	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	2985	23448	10170	0.433726	0.012735	TS	SPY-method	8	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	2291	18754	9020	0.480964	0.006557	TS	SPY-methodST	9	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	2127	17788	8464	0.475826	0.076295	TS	SPYH-method	10	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	1	789	16018	13231	0.826008	0.991433	TS	S-method	11	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	47445	371295	77069	0.207568	0.125465	TS	SVS-method	0	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	45125	324625	56405	0.173754	0.059568	TS	W-method	1	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	45125	324625	56405	0.173754	0.053945	TS	W-methodST	2	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	28095	202168	39375	0.194764	0.038710	TS	Wp-method	3	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	26541	190954	37821	0.198063	0.036472	TS	Wp-methodST	4	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	31290	225124	42570	0.189096	0.036541	TS	HSI-method	5	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	11499	105564	45204	0.428214	0.021352	TS	HSI-methodST	6	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	12309	109239	41924	0.383782	0.058309	TS	H-method	7	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	13783	128521	54123	0.421122	0.133701	TS	SPY-method	8	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	11499	105564	45204	0.428214	0.023240	TS	SPY-methodST	9	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	10459	97684	41540	0.425249	1.592792	TS	SPYH-method	10	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	2	4150	91595	72693	0.793635	16.532581	TS	S-method	11	Mealy_R90_5_aEpZp.fsm"
"0	2	90	5	5	0	1857	10975	3018	0.274989	0.013359	TS	SVS-method	0	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	1444	8117	2255	0.277812	0.004520	TS	W-method	1	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	1444	8117	2255	0.277812	0.004689	TS	W-methodST	2	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	1174	6307	1630	0.258443	0.005307	TS	Wp-method	3	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	1169	6279	1625	0.258799	0.005449	TS	Wp-methodST	4	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	1279	6874	1735	0.252400	0.002075	TS	HSI-method	5	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	411	3097	1741	0.562157	0.003545	TS	HSI-methodST	6	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	604	3899	1664	0.426776	0.003064	TS	H-method	7	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	712	4517	1927	0.426611	0.002431	TS	SPY-method	8	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	411	3097	1741	0.562157	0.003582	TS	SPY-methodST	9	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	474	3358	1728	0.514592	0.005991	TS	SPYH-method	10	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	189	2789	2274	0.815346	0.100073	TS	S-method	11	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	9309	64363	15097	0.234560	0.030161	TS	SVS-method	0	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	7220	47805	11280	0.235959	0.011121	TS	W-method	1	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	7220	47805	11280	0.235959	0.010957	TS	W-methodST	2	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	5829	37174	8123	0.218513	0.010472	TS	Wp-method	3	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	5795	36951	8089	0.218912	0.010437	TS	Wp-methodST	4	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	6418	40942	8712	0.212789	0.007409	TS	HSI-method	5	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	2037	17355	8650	0.498415	0.006067	TS	HSI-methodST	6	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	2821	22023	8375	0.380284	0.011784	TS	H-method	7	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	3012	24308	10503	0.432080	0.013195	TS	SPY-method	8	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	2037	17355	8650	0.498415	0.006376	TS	SPY-methodST	9	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	1925	16641	8272	0.497086	0.080389	TS	SPYH-method	10	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	1	796	15547	12704	0.817135	0.926202	TS	S-method	11	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	46545	368312	75463	0.204889	0.128759	TS	SVS-method	0	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	36100	275125	56405	0.205016	0.051826	TS	W-method	1	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	36100	275125	56405	0.205016	0.047678	TS	W-methodST	2	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	29234	215662	40699	0.188717	0.041127	TS	Wp-method	3	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	29071	214459	40536	0.189015	0.040256	TS	Wp-methodST	4	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	32097	236839	43562	0.183931	0.038841	TS	HSI-method	5	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	10191	96995	43195	0.445332	0.020326	TS	HSI-methodST	6	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	11381	105110	41601	0.395785	0.058940	TS	H-method	7	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	14120	133607	55471	0.415180	0.138391	TS	SPY-method	8	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	10191	96995	43195	0.445332	0.023426	TS	SPY-methodST	9	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	9571	92547	41217	0.445363	1.609222	TS	SPYH-method	10	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	2	4252	88112	68399	0.776273	15.094088	TS	S-method	11	Mealy_R90_5_jwBmy.fsm"
"0	2	90	5	5	0	2181	12627	3359	0.266017	0.012967	TS	SVS-method	0	Mealy_R90_5_2Zxlm.fsm"
"0	2	90	5	5	0	1444	7925	2255	0.284543	0.004571	TS	W-method	1	Mealy_R90_5_2Zxlm.fsm"
"0	2	90	5	5	0	1444	7925	2255	0.284543	0.004678	TS	W-methodST	2	Mealy_R90_5_2Zxlm.fsm"
