"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	4	60	5	2	2	8624	174532	69307	0.397102	0.417747	TS	SPYH-method	10	DFA_R60_5.fsm"
"0	4	60	5	2	2	4912	153538	103993	0.677311	6.780566	TS	S-method	11	DFA_R60_5.fsm"
"0	4	60	5	2	0	2546	33142	8703	0.262597	0.014818	TS	SVS-method	0	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	1746	18533	5237	0.282577	0.008912	TS	W-method	1	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	2047	21184	4454	0.210253	0.008309	TS	W-methodST	2	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	1690	15388	3251	0.211269	0.005731	TS	Wp-method	3	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	1621	14532	2878	0.198046	0.005903	TS	Wp-methodST	4	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	1112	11456	2085	0.182001	0.002392	TS	HSI-method	5	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	438	6983	4271	0.611628	0.004288	TS	HSI-methodST	6	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	755	9795	3179	0.324553	0.003281	TS	H-method	7	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	633	8495	3541	0.416833	0.002793	TS	SPY-method	8	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	438	6983	4271	0.611628	0.004364	TS	SPY-methodST	9	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	419	6323	3027	0.478728	0.004835	TS	SPYH-method	10	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	207	5639	4271	0.757404	0.059111	TS	S-method	11	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	12749	191481	43565	0.227516	0.040594	TS	SVS-method	0	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	8735	110140	26204	0.237915	0.024380	TS	W-method	1	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	10241	126408	22288	0.176318	0.022891	TS	W-methodST	2	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	8467	93753	16298	0.173840	0.017676	TS	Wp-method	3	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	8100	88882	14373	0.161709	0.017130	TS	Wp-methodST	4	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	5621	69142	10494	0.151775	0.011418	TS	HSI-method	5	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	2172	39190	21474	0.547946	0.009633	TS	HSI-methodST	6	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	3241	50607	15109	0.298556	0.013500	TS	H-method	7	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	2918	47496	19029	0.400644	0.017677	TS	SPY-method	8	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	2172	39190	21474	0.547946	0.009664	TS	SPY-methodST	9	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	1739	32315	14519	0.449296	0.038197	TS	SPYH-method	10	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	1	914	30230	22611	0.747966	0.509257	TS	S-method	11	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	63787	1085477	217953	0.200790	0.190105	TS	SVS-method	0	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	43680	638065	131039	0.205369	0.126325	TS	W-method	1	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	51211	734468	111458	0.151753	0.114350	TS	W-methodST	2	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	42428	554610	81591	0.147114	0.097520	TS	Wp-method	3	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	40562	526046	71961	0.136796	0.088313	TS	Wp-methodST	4	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	28070	401544	52415	0.130534	0.065053	TS	HSI-method	5	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	10942	219499	108227	0.493064	0.040723	TS	HSI-methodST	6	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	14135	260631	74685	0.286555	0.068136	TS	H-method	7	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	13613	259763	100981	0.388743	0.192498	TS	SPY-method	8	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	10942	219499	108227	0.493064	0.039496	TS	SPY-methodST	9	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	8559	177719	70597	0.397239	0.437376	TS	SPYH-method	10	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	2	4689	168835	120259	0.712287	8.229044	TS	S-method	11	DFA_R60_5_SHxIL.fsm"
"0	4	60	5	2	0	2439	33731	8591	0.254692	0.014569	TS	SVS-method	0	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	2098	23280	4987	0.214218	0.009191	TS	W-method	1	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	2047	22272	4454	0.199982	0.007576	TS	W-methodST	2	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	1651	15934	3208	0.201330	0.005666	TS	Wp-method	3	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	1321	12704	2694	0.212059	0.005664	TS	Wp-methodST	4	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	1096	11862	2085	0.175771	0.002377	TS	HSI-method	5	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	428	7263	4423	0.608977	0.004377	TS	HSI-methodST	6	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	821	10777	3113	0.288856	0.003368	TS	H-method	7	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	647	8865	3497	0.394473	0.002750	TS	SPY-method	8	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	428	7263	4423	0.608977	0.004410	TS	SPY-methodST	9	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	400	6248	2985	0.477753	0.004765	TS	SPYH-method	10	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	181	5541	4251	0.767190	0.053114	TS	S-method	11	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	12191	192799	43009	0.223077	0.039904	TS	SVS-method	0	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	10482	137254	24939	0.181700	0.027900	TS	W-method	1	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	10241	131848	22288	0.169043	0.023225	TS	W-methodST	2	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	8215	95488	16066	0.168252	0.017681	TS	Wp-method	3	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	6592	76487	13549	0.177141	0.015142	TS	Wp-methodST	4	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	5454	69970	10479	0.149764	0.010609	TS	HSI-method	5	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	2168	41030	22194	0.540921	0.009187	TS	HSI-methodST	6	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	3412	54464	14935	0.274218	0.013819	TS	H-method	7	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	2838	47826	19025	0.397796	0.017934	TS	SPY-method	8	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	2168	41030	22194	0.540921	0.010275	TS	SPY-methodST	9	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	1681	32493	14383	0.442649	0.039725	TS	SPYH-method	10	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	1	849	30883	23409	0.757990	0.483045	TS	S-method	11	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	60940	1085704	215069	0.198092	0.175080	TS	SVS-method	0	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	52416	791108	124713	0.157643	0.133452	TS	W-method	1	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	51211	761668	111458	0.146334	0.118742	TS	W-methodST	2	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	41245	562015	80448	0.143142	0.095994	TS	Wp-method	3	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	32953	448454	67818	0.151226	0.078246	TS	Wp-methodST	4	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	27314	404826	52355	0.129327	0.061015	TS	HSI-method	5	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	10832	226687	110815	0.488846	0.041799	TS	HSI-methodST	6	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	14117	265373	72851	0.274523	0.070186	TS	H-method	7	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	13349	262663	101649	0.386994	0.177368	TS	SPY-method	8	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	10832	226687	110815	0.488846	0.044154	TS	SPY-methodST	9	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	8472	181824	70729	0.388997	0.437573	TS	SPYH-method	10	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	2	4271	170777	124749	0.730479	8.731551	TS	S-method	11	DFA_R60_5_EcTCJ.fsm"
"0	4	60	5	2	0	2232	29454	8027	0.272527	0.013932	TS	SVS-method	0	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	1796	18667	4685	0.250978	0.007990	TS	W-method	1	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	2047	19572	3852	0.196812	0.007077	TS	W-methodST	2	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	1642	14706	3249	0.220930	0.005642	TS	Wp-method	3	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	1403	12427	2740	0.220488	0.005617	TS	Wp-methodST	4	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	1088	10996	2091	0.190160	0.002285	TS	HSI-method	5	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	378	6347	4195	0.660942	0.004270	TS	HSI-methodST	6	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	759	9517	3079	0.323526	0.003215	TS	H-method	7	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	641	8379	3519	0.419979	0.002690	TS	SPY-method	8	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	378	6347	4195	0.660942	0.004285	TS	SPY-methodST	9	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	434	6324	3025	0.478336	0.004903	TS	SPYH-method	10	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	176	5088	3997	0.785574	0.051608	TS	S-method	11	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	11284	171384	40509	0.236364	0.037696	TS	SVS-method	0	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	8976	111220	23433	0.210691	0.023092	TS	W-method	1	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	10241	118344	19276	0.162881	0.021097	TS	W-methodST	2	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	8287	90759	16298	0.179574	0.017765	TS	Wp-method	3	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	7053	76512	13680	0.178795	0.015805	TS	Wp-methodST	4	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	5471	66192	10454	0.157934	0.010355	TS	HSI-method	5	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	1873	35420	21018	0.593394	0.008629	TS	HSI-methodST	6	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	3122	48092	14675	0.305144	0.013512	TS	H-method	7	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	2756	45056	19093	0.423762	0.016385	TS	SPY-method	8	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	1873	35420	21018	0.593394	0.009189	TS	SPY-methodST	9	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	1708	31276	13909	0.444718	0.036755	TS	SPYH-method	10	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	1	836	26934	20251	0.751875	0.437261	TS	S-method	11	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	56427	969773	202217	0.208520	0.167872	TS	SVS-method	0	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	44885	645875	117182	0.181431	0.116429	TS	W-method	1	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	51211	694144	96396	0.138870	0.111799	TS	W-methodST	2	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	41320	534955	81439	0.152235	0.094595	TS	Wp-method	3	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	35228	452833	68447	0.151153	0.078716	TS	Wp-methodST	4	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	27204	383458	52213	0.136164	0.063436	TS	HSI-method	5	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	9313	195235	105073	0.538187	0.036902	TS	HSI-methodST	6	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	13494	245422	72615	0.295878	0.067440	TS	H-method	7	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	12925	247211	101279	0.409686	0.182826	TS	SPY-method	8	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	9313	195235	105073	0.538187	0.039829	TS	SPY-methodST	9	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	8437	174049	68539	0.393791	0.446863	TS	SPYH-method	10	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	2	4127	148517	107043	0.720746	6.309730	TS	S-method	11	DFA_R60_5_lY2uN.fsm"
"0	4	60	5	2	0	2301	29161	7995	0.274168	0.013486	TS	SVS-method	0	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	2395	24713	5284	0.213815	0.010418	TS	W-method	1	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	2950	29897	5357	0.179182	0.009905	TS	W-methodST	2	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	1914	17052	3555	0.208480	0.006127	TS	Wp-method	3	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	1582	14023	2989	0.213150	0.006065	TS	Wp-methodST	4	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	1105	11256	2198	0.195274	0.002346	TS	HSI-method	5	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	454	6913	4187	0.605670	0.004188	TS	HSI-methodST	6	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	826	10278	3233	0.314555	0.003514	TS	H-method	7	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	630	8374	3617	0.431932	0.002779	TS	SPY-method	8	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	454	6913	4187	0.605670	0.004237	TS	SPY-methodST	9	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	439	6379	3027	0.474526	0.005026	TS	SPYH-method	10	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	208	5234	3927	0.750287	0.051415	TS	S-method	11	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	11428	167834	39755	0.236871	0.036842	TS	SVS-method	0	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	11988	147578	26445	0.179193	0.031024	TS	W-method	1	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	14759	179012	26806	0.149744	0.031668	TS	W-methodST	2	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	9633	104948	17760	0.169227	0.020055	TS	Wp-method	3	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	7896	85604	14867	0.173672	0.017173	TS	Wp-methodST	4	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	5518	67026	10851	0.161892	0.010554	TS	HSI-method	5	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	2260	38908	20908	0.537370	0.008815	TS	HSI-methodST	6	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	3231	49511	14933	0.301610	0.013854	TS	H-method	7	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	2827	46019	19539	0.424585	0.018804	TS	SPY-method	8	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	2260	38908	20908	0.537370	0.009943	TS	SPY-methodST	9	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	1648	30664	13955	0.455094	0.039544	TS	SPYH-method	10	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	1	932	29492	21971	0.744982	0.433698	TS	S-method	11	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	57191	954261	198905	0.208439	0.170597	TS	SVS-method	0	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	59947	857791	132244	0.154168	0.145038	TS	W-method	1	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	73804	1042677	134051	0.128564	0.156794	TS	W-methodST	2	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	48090	619884	88725	0.143132	0.110108	TS	Wp-method	3	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	39462	506633	74473	0.146996	0.089683	TS	Wp-methodST	4	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	27637	391286	54368	0.138947	0.064477	TS	HSI-method	5	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	11383	218471	104705	0.479263	0.038883	TS	HSI-methodST	6	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	13359	239829	72067	0.300493	0.068710	TS	H-method	7	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	13369	253997	103337	0.406843	0.197145	TS	SPY-method	8	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	11383	218471	104705	0.479263	0.040516	TS	SPY-methodST	9	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	8587	178329	71811	0.402688	0.475003	TS	SPYH-method	10	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	2	4676	166458	119139	0.715730	7.655790	TS	S-method	11	DFA_R60_5_IA3dO.fsm"
"0	4	60	5	2	0	2444	30584	7923	0.259057	0.014832	TS	SVS-method	0	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	2047	20912	4454	0.212988	0.009163	TS	W-method	1	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	1746	18421	4755	0.258129	0.008494	TS	W-methodST	2	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	1667	15013	3306	0.220209	0.005888	TS	Wp-method	3	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	1459	13375	3076	0.229981	0.006105	TS	Wp-methodST	4	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	1116	11460	2205	0.192408	0.002379	TS	HSI-method	5	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	429	7171	4555	0.635197	0.004565	TS	HSI-methodST	6	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	843	10561	3159	0.299119	0.003440	TS	H-method	7	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	619	8383	3709	0.442443	0.002836	TS	SPY-method	8	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	429	7171	4555	0.635197	0.004582	TS	SPY-methodST	9	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	445	6543	3101	0.473942	0.005081	TS	SPYH-method	10	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	208	5776	4373	0.757098	0.055295	TS	S-method	11	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	12184	176690	39581	0.224014	0.039502	TS	SVS-method	0	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	10241	125048	22288	0.178236	0.026928	TS	W-method	1	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	8735	109582	23794	0.217134	0.022204	TS	W-methodST	2	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	8325	91390	16536	0.180939	0.017649	TS	Wp-method	3	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	7303	81468	15382	0.188810	0.016949	TS	Wp-methodST	4	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	5589	68552	11026	0.160841	0.010725	TS	HSI-method	5	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	2140	39944	22776	0.570198	0.009533	TS	HSI-methodST	6	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	3347	50779	14607	0.287658	0.013418	TS	H-method	7	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	2697	45681	20325	0.444933	0.018752	TS	SPY-method	8	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	2140	39944	22776	0.570198	0.010238	TS	SPY-methodST	9	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	1688	31556	14415	0.456807	0.045802	TS	SPYH-method	10	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	1	988	30184	21979	0.728167	0.503783	TS	S-method	11	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	61084	1007690	198253	0.196740	0.179564	TS	SVS-method	0	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	51211	727668	111458	0.153172	0.129133	TS	W-method	1	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	43680	635277	118989	0.187303	0.107890	TS	W-methodST	2	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	41675	541383	82762	0.152871	0.094882	TS	Wp-method	3	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	36562	480853	76903	0.159930	0.085904	TS	Wp-methodST	4	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	27940	398720	55117	0.138235	0.064536	TS	HSI-method	5	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	10734	221767	114261	0.515230	0.041675	TS	HSI-methodST	6	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	13621	245427	73541	0.299645	0.069952	TS	H-method	7	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	12300	247880	109641	0.442315	0.198143	TS	SPY-method	8	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	10734	221767	114261	0.515230	0.046149	TS	SPY-methodST	9	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	8597	179529	71511	0.398326	0.512791	TS	SPYH-method	10	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	2	4898	167338	116511	0.696261	8.381362	TS	S-method	11	DFA_R60_5_kLLSy.fsm"
"0	4	60	5	2	0	2325	30199	8315	0.275340	0.014102	TS	SVS-method	0	DFA_R60_5_GuWlJ.fsm"
"0	4	60	5	2	0	2348	23615	4755	0.201355	0.008684	TS	W-method	1	DFA_R60_5_GuWlJ.fsm"
"0	4	60	5	2	0	2348	23013	4153	0.180463	0.008568	TS	W-methodST	2	DFA_R60_5_GuWlJ.fsm"
"0	4	60	5	2	0	1583	13939	3002	0.215367	0.005491	TS	Wp-method	3	DFA_R60_5_GuWlJ.fsm"
"0	4	60	5	2	0	1613	13990	2838	0.202859	0.005969	TS	Wp-methodST	4	DFA_R60_5_GuWlJ.fsm"
"0	4	60	5	2	0	1134	11340	2095	0.184744	0.002361	TS	HSI-method	5	DFA_R60_5_GuWlJ.fsm"
