"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	2	100	5	5	1	1126	17193	13116	0.762869	1.055804	TS	S-method	11	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	55318	431940	89771	0.207832	0.149581	TS	SVS-method	0	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	50125	370900	72680	0.195956	0.066239	TS	W-method	1	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	40100	298725	62655	0.209741	0.052941	TS	W-methodST	2	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	32640	235483	45696	0.194052	0.045370	TS	Wp-method	3	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	32035	231141	45091	0.195080	0.043163	TS	Wp-methodST	4	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	35470	255867	48526	0.189653	0.039809	TS	HSI-method	5	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	11541	109285	50121	0.458627	0.022855	TS	HSI-methodST	6	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	13720	123747	47329	0.382466	0.070615	TS	H-method	7	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	16106	147557	61371	0.415914	0.152593	TS	SPY-method	8	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	11541	109285	50121	0.458627	0.022673	TS	SPY-methodST	9	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	11094	106114	47389	0.446586	1.979894	TS	SPYH-method	10	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	2	5734	97626	70918	0.726425	16.664713	TS	S-method	11	Mealy_R100_5_M6sZH.fsm"
"0	2	100	5	5	0	2341	13815	3801	0.275136	0.016356	TS	SVS-method	0	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	2005	10786	2906	0.269423	0.005962	TS	W-method	1	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	2005	10786	2906	0.269423	0.006042	TS	W-methodST	2	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	1280	6644	1790	0.269416	0.006333	TS	Wp-method	3	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	1227	6360	1737	0.273113	0.006476	TS	Wp-methodST	4	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	1376	7143	1886	0.264035	0.002247	TS	HSI-method	5	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	482	3474	1951	0.561600	0.004163	TS	HSI-methodST	6	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	774	4817	1932	0.401080	0.003900	TS	H-method	7	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	761	4758	2107	0.442833	0.002679	TS	SPY-method	8	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	482	3474	1951	0.561600	0.004189	TS	SPY-methodST	9	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	535	3732	1950	0.522508	0.007709	TS	SPYH-method	10	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	224	3118	2523	0.809173	0.129204	TS	S-method	11	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	11643	80508	18948	0.235355	0.036753	TS	SVS-method	0	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	10025	63955	14535	0.227269	0.014637	TS	W-method	1	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	10025	63955	14535	0.227269	0.014243	TS	W-methodST	2	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	6364	39398	8928	0.226610	0.011963	TS	Wp-method	3	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	6090	37702	8654	0.229537	0.011594	TS	Wp-methodST	4	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	6857	42436	9421	0.222005	0.007603	TS	HSI-method	5	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	2395	19690	9750	0.495175	0.006967	TS	HSI-methodST	6	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	3236	24453	9467	0.387151	0.014202	TS	H-method	7	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	3354	26056	11158	0.428232	0.013929	TS	SPY-method	8	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	2395	19690	9750	0.495175	0.007294	TS	SPY-methodST	9	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	2317	19414	9454	0.486968	0.098250	TS	SPYH-method	10	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	1	1039	17595	13863	0.787894	1.089758	TS	S-method	11	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	58220	460816	94732	0.205574	0.153911	TS	SVS-method	0	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	50125	369900	72680	0.196486	0.068240	TS	W-method	1	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	50125	369900	72680	0.196486	0.062233	TS	W-methodST	2	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	31886	229133	44722	0.195179	0.046610	TS	Wp-method	3	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	30527	219377	43363	0.197664	0.041984	TS	Wp-methodST	4	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	34366	246919	47202	0.191164	0.039103	TS	HSI-method	5	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	12056	111036	48759	0.439128	0.022835	TS	HSI-methodST	6	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	13640	121237	46999	0.387662	0.069357	TS	H-method	7	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	15497	142812	59283	0.415112	0.143158	TS	SPY-method	8	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	12056	111036	48759	0.439128	0.025184	TS	SPY-methodST	9	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	11522	109221	46993	0.430256	1.910397	TS	SPYH-method	10	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	2	5355	100038	75145	0.751165	16.937607	TS	S-method	11	Mealy_R100_5_Zi7Eu.fsm"
"0	2	100	5	5	0	2192	13099	3634	0.277426	0.016833	TS	SVS-method	0	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	2005	11046	2906	0.263082	0.005906	TS	W-method	1	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	2005	11046	2906	0.263082	0.006061	TS	W-methodST	2	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	1311	6973	1816	0.260433	0.006464	TS	Wp-method	3	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	1297	6896	1802	0.261311	0.006599	TS	Wp-methodST	4	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	1442	7666	1947	0.253979	0.002296	TS	HSI-method	5	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	513	3758	2040	0.542842	0.004291	TS	HSI-methodST	6	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	749	4790	1951	0.407307	0.003937	TS	H-method	7	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	784	4989	2162	0.433353	0.002775	TS	SPY-method	8	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	513	3758	2040	0.542842	0.004325	TS	SPY-methodST	9	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	578	4019	2011	0.500373	0.007516	TS	SPYH-method	10	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	250	3269	2570	0.786173	0.140697	TS	S-method	11	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	11037	77054	18296	0.237444	0.037071	TS	SVS-method	0	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	10025	65255	14535	0.222742	0.014644	TS	W-method	1	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	10025	65255	14535	0.222742	0.014411	TS	W-methodST	2	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	6557	41407	9099	0.219745	0.012349	TS	Wp-method	3	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	6498	41038	9040	0.220284	0.012510	TS	Wp-methodST	4	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	7256	45815	9798	0.213860	0.008083	TS	HSI-method	5	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	2526	21183	10220	0.482462	0.007359	TS	HSI-methodST	6	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	3388	25976	9574	0.368571	0.014770	TS	H-method	7	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	3465	27282	11611	0.425592	0.015055	TS	SPY-method	8	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	2526	21183	10220	0.482462	0.007670	TS	SPY-methodST	9	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	2308	19868	9524	0.479364	0.094577	TS	SPYH-method	10	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	1	1146	18122	13820	0.762609	1.114371	TS	S-method	11	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	55136	440047	91383	0.207666	0.154296	TS	SVS-method	0	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	50125	376400	72680	0.193092	0.069204	TS	W-method	1	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	50125	376400	72680	0.193092	0.063948	TS	W-methodST	2	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	32708	239235	45397	0.189759	0.048145	TS	Wp-method	3	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	32427	237137	45116	0.190253	0.044408	TS	Wp-methodST	4	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	36174	264561	48863	0.184695	0.041851	TS	HSI-method	5	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	12650	118605	50994	0.429948	0.024809	TS	HSI-methodST	6	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	14796	134189	48446	0.361028	0.073795	TS	H-method	7	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	15960	148635	61442	0.413375	0.155998	TS	SPY-method	8	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	12650	118605	50994	0.429948	0.029130	TS	SPY-methodST	9	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	11441	109459	47278	0.431924	1.977652	TS	SPYH-method	10	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	2	5680	102433	75241	0.734539	17.101063	TS	S-method	11	Mealy_R100_5_UE1dQ.fsm"
"0	2	100	5	5	0	2746	16015	4255	0.265688	0.016408	TS	SVS-method	0	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	2005	10345	2505	0.242146	0.005235	TS	W-method	1	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	2005	10345	2505	0.242146	0.005304	TS	W-methodST	2	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	1296	6677	1796	0.268983	0.006369	TS	Wp-method	3	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	1291	6650	1791	0.269323	0.006471	TS	Wp-methodST	4	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	1437	7397	1937	0.261863	0.002250	TS	HSI-method	5	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	481	3586	2069	0.576966	0.004343	TS	HSI-methodST	6	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	800	5020	2020	0.402390	0.004011	TS	H-method	7	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	775	4759	2143	0.450305	0.002738	TS	SPY-method	8	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	481	3586	2069	0.576966	0.004378	TS	SPY-methodST	9	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	596	4068	2072	0.509341	0.007692	TS	SPYH-method	10	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	243	3102	2432	0.784010	0.133322	TS	S-method	11	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	13546	92657	21051	0.227193	0.038066	TS	SVS-method	0	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	10025	61750	12530	0.202915	0.014057	TS	W-method	1	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	10025	61750	12530	0.202915	0.013307	TS	W-methodST	2	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	6483	39929	8988	0.225100	0.011906	TS	Wp-method	3	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	6437	39649	8942	0.225529	0.011874	TS	Wp-methodST	4	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	7177	44215	9682	0.218975	0.007891	TS	HSI-method	5	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	2439	20631	10401	0.504144	0.007243	TS	HSI-methodST	6	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	3700	27967	10154	0.363071	0.015356	TS	H-method	7	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	3356	25824	11366	0.440133	0.014745	TS	SPY-method	8	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	2439	20631	10401	0.504144	0.007523	TS	SPY-methodST	9	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	2430	20396	9668	0.474015	0.100063	TS	SPYH-method	10	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	1	1107	17618	13620	0.773073	1.126904	TS	S-method	11	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	67787	531474	105240	0.198015	0.157848	TS	SVS-method	0	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	50125	358875	62655	0.174587	0.069063	TS	W-method	1	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	50125	358875	62655	0.174587	0.060042	TS	W-methodST	2	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	32371	231759	44901	0.193740	0.044631	TS	Wp-method	3	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	32091	229806	44621	0.194168	0.042821	TS	Wp-methodST	4	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	35892	256986	48422	0.188423	0.040148	TS	HSI-method	5	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	12195	115410	52104	0.451469	0.023637	TS	HSI-methodST	6	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	15677	138416	50118	0.362082	0.076689	TS	H-method	7	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	15692	141990	59649	0.420093	0.156704	TS	SPY-method	8	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	12195	115410	52104	0.451469	0.025563	TS	SPY-methodST	9	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	12339	114991	48417	0.421050	1.877487	TS	SPYH-method	10	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	2	5583	100106	74318	0.742393	19.121260	TS	S-method	11	Mealy_R100_5_izzvu.fsm"
"0	2	100	5	5	0	2531	15002	3822	0.254766	0.016677	TS	SVS-method	0	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	1203	7129	2505	0.351382	0.005654	TS	W-method	1	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	1604	8837	2505	0.283467	0.005577	TS	W-methodST	2	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	1289	6786	1800	0.265252	0.006480	TS	Wp-method	3	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	1216	6403	1727	0.269717	0.006484	TS	Wp-methodST	4	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	1406	7394	1917	0.259264	0.002283	TS	HSI-method	5	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	517	3730	2016	0.540483	0.004328	TS	HSI-methodST	6	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	780	4977	1996	0.401045	0.004106	TS	H-method	7	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	782	4880	2124	0.435246	0.002762	TS	SPY-method	8	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	517	3730	2016	0.540483	0.004316	TS	SPY-methodST	9	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	586	4107	2036	0.495739	0.007894	TS	SPYH-method	10	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	262	3164	2443	0.772124	0.140377	TS	S-method	11	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	12759	88325	19224	0.217651	0.037672	TS	SVS-method	0	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	6015	41660	12530	0.300768	0.011803	TS	W-method	1	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	8020	52205	12530	0.240015	0.012372	TS	W-methodST	2	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	6475	40550	9019	0.222417	0.012305	TS	Wp-method	3	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	6131	38408	8675	0.225864	0.011707	TS	Wp-methodST	4	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	7065	44210	9609	0.217349	0.007835	TS	HSI-method	5	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	2620	21462	10091	0.470180	0.007295	TS	HSI-methodST	6	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	3391	26002	9693	0.372779	0.015495	TS	H-method	7	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	3333	26300	11496	0.437110	0.014626	TS	SPY-method	8	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	2620	21462	10091	0.470180	0.007617	TS	SPY-methodST	9	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	2299	19721	9594	0.486486	0.093592	TS	SPYH-method	10	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	1	1191	17998	13602	0.755751	1.154225	TS	S-method	11	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	63801	505271	96109	0.190213	0.156276	TS	SVS-method	0	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	30075	238375	62655	0.262842	0.052249	TS	W-method	1	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	40100	301125	62655	0.208070	0.051348	TS	W-methodST	2	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	32349	235052	45098	0.191864	0.045739	TS	Wp-method	3	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	30642	222690	43391	0.194849	0.042137	TS	Wp-methodST	4	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	35421	257317	48170	0.187201	0.040619	TS	HSI-method	5	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	13060	120237	50460	0.419671	0.024896	TS	HSI-methodST	6	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	13926	126220	48147	0.381453	0.075074	TS	H-method	7	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	15556	144767	60798	0.419971	0.155188	TS	SPY-method	8	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	13060	120237	50460	0.419671	0.028421	TS	SPY-methodST	9	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	11556	110364	47628	0.431554	1.908731	TS	SPYH-method	10	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	2	5994	102224	74011	0.724008	17.932175	TS	S-method	11	Mealy_R100_5_I8z9B.fsm"
"0	2	100	5	5	0	2368	13916	3764	0.270480	0.016449	TS	SVS-method	0	Mealy_R100_5_KT2X8.fsm"
"0	2	100	5	5	0	1604	8741	2505	0.286580	0.005626	TS	W-method	1	Mealy_R100_5_KT2X8.fsm"
