"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	2	70	5	5	2	24535	169292	33440	0.197529	0.028252	TS	HSI-method	5	Mealy_R70_5.fsm"
"0	2	70	5	5	2	7610	68999	32647	0.473152	0.014923	TS	HSI-methodST	6	Mealy_R70_5.fsm"
"0	2	70	5	5	2	10058	84768	31917	0.376522	0.038575	TS	H-method	7	Mealy_R70_5.fsm"
"0	2	70	5	5	2	10354	94163	42221	0.448382	0.106789	TS	SPY-method	8	Mealy_R70_5.fsm"
"0	2	70	5	5	2	7610	68999	32647	0.473152	0.014778	TS	SPY-methodST	9	Mealy_R70_5.fsm"
"0	2	70	5	5	2	8632	77107	32022	0.415293	0.795806	TS	SPYH-method	10	Mealy_R70_5.fsm"
"0	2	70	5	5	2	3402	62366	48038	0.770259	7.010755	TS	S-method	11	Mealy_R70_5.fsm"
"0	2	70	5	5	0	1450	7867	2324	0.295411	0.007790	TS	SVS-method	0	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	901	4740	1532	0.323207	0.003063	TS	W-method	1	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	1124	6126	2036	0.332354	0.003491	TS	W-methodST	2	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	852	4218	1222	0.289711	0.003313	TS	Wp-method	3	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	834	4143	1204	0.290611	0.003454	TS	Wp-methodST	4	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	935	4640	1305	0.281250	0.001328	TS	HSI-method	5	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	353	2444	1377	0.563421	0.002334	TS	HSI-methodST	6	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	527	3101	1305	0.420832	0.002131	TS	H-method	7	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	516	3105	1468	0.472786	0.001735	TS	SPY-method	8	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	353	2444	1377	0.563421	0.002353	TS	SPY-methodST	9	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	394	2554	1330	0.520752	0.003940	TS	SPYH-method	10	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	202	2169	1645	0.758414	0.060113	TS	S-method	11	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	7231	46411	11573	0.249359	0.018594	TS	SVS-method	0	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	4496	28157	7656	0.271904	0.006906	TS	W-method	1	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	5620	36250	10185	0.280966	0.008061	TS	W-methodST	2	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	4250	25375	6115	0.240985	0.006890	TS	Wp-method	3	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	4178	24952	6043	0.242185	0.006908	TS	Wp-methodST	4	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	4696	28041	6561	0.233979	0.005125	TS	HSI-method	5	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	1777	14032	6937	0.494370	0.004315	TS	HSI-methodST	6	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	2298	16658	6432	0.386121	0.008233	TS	H-method	7	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	2307	17372	7856	0.452222	0.009775	TS	SPY-method	8	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	1777	14032	6937	0.494370	0.004513	TS	SPY-methodST	9	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	1602	12975	6377	0.491484	0.040144	TS	SPYH-method	10	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	1	921	12083	8855	0.732848	0.467463	TS	S-method	11	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	36206	268587	57898	0.215565	0.082367	TS	SVS-method	0	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	22480	163265	38285	0.234496	0.029976	TS	W-method	1	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	28100	209350	50930	0.243277	0.034234	TS	W-methodST	2	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	21366	149078	30715	0.206033	0.027831	TS	Wp-method	3	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	20931	146056	30280	0.207318	0.025911	TS	Wp-methodST	4	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	23500	163921	32849	0.200395	0.025043	TS	HSI-method	5	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	8882	79086	34663	0.438295	0.014658	TS	HSI-methodST	6	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	9709	83138	32191	0.387200	0.038863	TS	H-method	7	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	10719	96035	41672	0.433925	0.093164	TS	SPY-method	8	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	8882	79086	34663	0.438295	0.016427	TS	SPY-methodST	9	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	8204	74208	32052	0.431921	0.904709	TS	SPYH-method	10	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	2	4769	68554	46891	0.684001	6.754145	TS	S-method	11	Mealy_R70_5_QOggz.fsm"
"0	2	70	5	5	0	1625	8693	2420	0.278385	0.007795	TS	SVS-method	0	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	1405	6915	1755	0.253796	0.002850	TS	W-method	1	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	1405	6915	1755	0.253796	0.002933	TS	W-methodST	2	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	848	4175	1198	0.286946	0.003207	TS	Wp-method	3	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	810	3988	1160	0.290873	0.003223	TS	Wp-methodST	4	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	913	4498	1263	0.280791	0.001282	TS	HSI-method	5	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	314	2204	1312	0.595281	0.002230	TS	HSI-methodST	6	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	518	3013	1289	0.427813	0.001984	TS	H-method	7	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	492	2930	1387	0.473379	0.001658	TS	SPY-method	8	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	314	2204	1312	0.595281	0.002234	TS	SPY-methodST	9	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	399	2518	1308	0.519460	0.003750	TS	SPYH-method	10	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	161	1950	1565	0.802564	0.055436	TS	S-method	11	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	8119	51507	12070	0.234337	0.019107	TS	SVS-method	0	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	7025	41600	8780	0.211058	0.008606	TS	W-method	1	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	7025	41600	8780	0.211058	0.008343	TS	W-methodST	2	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	4280	25354	6035	0.238030	0.006736	TS	Wp-method	3	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	4060	24055	5815	0.241738	0.006566	TS	Wp-methodST	4	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	4597	27242	6352	0.233169	0.004817	TS	HSI-method	5	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	1540	12483	6624	0.530642	0.003991	TS	HSI-methodST	6	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	2163	15638	6371	0.407405	0.007554	TS	H-method	7	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	2092	15984	7489	0.468531	0.009539	TS	SPY-method	8	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	1540	12483	6624	0.530642	0.004202	TS	SPY-methodST	9	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	1614	12734	6230	0.489241	0.041294	TS	SPYH-method	10	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	1	733	11205	8801	0.785453	0.472397	TS	S-method	11	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	40539	297830	60305	0.202481	0.085390	TS	SVS-method	0	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	35125	243125	43905	0.180586	0.043473	TS	W-method	1	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	35125	243125	43905	0.180586	0.039892	TS	W-methodST	2	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	21384	148017	30164	0.203787	0.028375	TS	Wp-method	3	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	20333	140692	29113	0.206927	0.026678	TS	Wp-methodST	4	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	22972	158984	31752	0.199718	0.025367	TS	HSI-method	5	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	7755	70459	33138	0.470316	0.014319	TS	HSI-methodST	6	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	9333	80118	31981	0.399174	0.038778	TS	H-method	7	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	9627	87494	39514	0.451620	0.101569	TS	SPY-method	8	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	7755	70459	33138	0.470316	0.015278	TS	SPY-methodST	9	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	8132	72595	31230	0.430195	0.780389	TS	SPYH-method	10	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	2	3907	64628	47615	0.736755	7.344830	TS	S-method	11	Mealy_R70_5_0TpQA.fsm"
"0	2	70	5	5	0	1385	7290	2187	0.300000	0.007596	TS	SVS-method	0	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	1183	5966	1814	0.304056	0.003495	TS	W-method	1	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	1405	7036	2036	0.289369	0.003379	TS	W-methodST	2	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	875	4233	1246	0.294354	0.003280	TS	Wp-method	3	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	827	4008	1198	0.298902	0.003361	TS	Wp-methodST	4	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	942	4552	1313	0.288445	0.001340	TS	HSI-method	5	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	312	2179	1330	0.610372	0.002309	TS	HSI-methodST	6	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	509	2927	1293	0.441749	0.001975	TS	H-method	7	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	538	3084	1424	0.461738	0.001700	TS	SPY-method	8	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	312	2179	1330	0.610372	0.002326	TS	SPY-methodST	9	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	385	2400	1272	0.530000	0.003646	TS	SPYH-method	10	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	173	2009	1598	0.795421	0.055013	TS	S-method	11	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	6896	43218	10885	0.251863	0.018339	TS	SVS-method	0	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	5901	35677	9061	0.253973	0.008277	TS	W-method	1	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	7025	42205	10185	0.241322	0.008853	TS	W-methodST	2	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	4390	25605	6261	0.244523	0.007006	TS	Wp-method	3	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	4131	24110	6002	0.248942	0.006771	TS	Wp-methodST	4	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	4708	27450	6579	0.239672	0.004962	TS	HSI-method	5	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	1560	12401	6613	0.533263	0.004087	TS	HSI-methodST	6	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	2221	15540	6298	0.405277	0.007626	TS	H-method	7	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	2295	16881	7714	0.456963	0.009627	TS	SPY-method	8	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	1560	12401	6613	0.533263	0.004294	TS	SPY-methodST	9	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	1631	12795	6202	0.484721	0.045256	TS	SPYH-method	10	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	1	836	11248	8467	0.752756	0.465327	TS	S-method	11	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	34520	250914	54494	0.217182	0.080625	TS	SVS-method	0	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	29505	207890	45310	0.217952	0.036540	TS	W-method	1	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	35125	246150	50930	0.206906	0.040932	TS	W-methodST	2	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	21979	150248	31359	0.208715	0.029244	TS	Wp-method	3	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	20667	141263	30047	0.212703	0.026654	TS	Wp-methodST	4	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	23608	161357	32988	0.204441	0.025911	TS	HSI-method	5	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	7763	69550	33085	0.475701	0.014168	TS	HSI-methodST	6	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	9496	78893	31483	0.399059	0.037649	TS	H-method	7	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	10996	95333	40668	0.426589	0.098934	TS	SPY-method	8	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	7763	69550	33085	0.475701	0.015627	TS	SPY-methodST	9	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	8234	72178	30961	0.428953	0.960597	TS	SPYH-method	10	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	2	4332	64128	45219	0.705137	6.899993	TS	S-method	11	Mealy_R70_5_B3a1I.fsm"
"0	2	70	5	5	0	1524	8316	2293	0.275734	0.007752	TS	SVS-method	0	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	1405	7376	2036	0.276030	0.003275	TS	W-method	1	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	1405	7376	2036	0.276030	0.003444	TS	W-methodST	2	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	861	4367	1224	0.280284	0.003311	TS	Wp-method	3	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	860	4364	1223	0.280247	0.003466	TS	Wp-methodST	4	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	968	4901	1331	0.271577	0.001362	TS	HSI-method	5	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	333	2297	1286	0.559861	0.002307	TS	HSI-methodST	6	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	531	3165	1286	0.406319	0.002071	TS	H-method	7	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	542	3302	1486	0.450030	0.001762	TS	SPY-method	8	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	333	2297	1286	0.559861	0.002312	TS	SPY-methodST	9	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	382	2515	1315	0.522863	0.003782	TS	SPYH-method	10	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	122	2089	1799	0.861178	0.060281	TS	S-method	11	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	7628	49288	11505	0.233424	0.019397	TS	SVS-method	0	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	7025	43905	10185	0.231978	0.009157	TS	W-method	1	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	7025	43905	10185	0.231978	0.009141	TS	W-methodST	2	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	4319	26161	6138	0.234624	0.007123	TS	Wp-method	3	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	4303	26068	6122	0.234847	0.007137	TS	Wp-methodST	4	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	4834	29287	6653	0.227166	0.005187	TS	HSI-method	5	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	1674	13175	6460	0.490323	0.004227	TS	HSI-methodST	6	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	2219	16305	6366	0.390432	0.008045	TS	H-method	7	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	2386	18112	7889	0.435568	0.010047	TS	SPY-method	8	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	1674	13175	6460	0.490323	0.004396	TS	SPY-methodST	9	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	1536	12764	6318	0.494986	0.041294	TS	SPYH-method	10	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	1	679	11836	9495	0.802214	0.520813	TS	S-method	11	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	38179	284782	57585	0.202207	0.086662	TS	SVS-method	0	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	35125	254650	50930	0.200000	0.044071	TS	W-method	1	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	35125	254650	50930	0.200000	0.041868	TS	W-methodST	2	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	21597	152582	30676	0.201046	0.029527	TS	Wp-method	3	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	21508	151952	30587	0.201294	0.027860	TS	Wp-methodST	4	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	24172	170711	33251	0.194779	0.027247	TS	HSI-method	5	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	8353	74230	32332	0.435565	0.014643	TS	HSI-methodST	6	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	8925	78591	31623	0.402374	0.040254	TS	H-method	7	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	11256	100731	41577	0.412753	0.103328	TS	SPY-method	8	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	8353	74230	32332	0.435565	0.017047	TS	SPY-methodST	9	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	7737	71579	31577	0.441149	0.752384	TS	SPYH-method	10	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	2	3575	67097	51086	0.761375	8.212641	TS	S-method	11	Mealy_R70_5_EjtqF.fsm"
"0	2	70	5	5	0	1495	8180	2318	0.283374	0.007747	TS	SVS-method	0	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	1405	7617	2036	0.267297	0.003603	TS	W-method	1	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	1405	7617	2036	0.267297	0.003750	TS	W-methodST	2	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	817	4125	1186	0.287515	0.003258	TS	Wp-method	3	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	814	4126	1183	0.286718	0.003355	TS	Wp-methodST	4	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	913	4598	1282	0.278817	0.001338	TS	HSI-method	5	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	344	2352	1302	0.553571	0.002279	TS	HSI-methodST	6	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	565	3390	1352	0.398820	0.002097	TS	H-method	7	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	495	3009	1427	0.474244	0.001709	TS	SPY-method	8	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	344	2352	1302	0.553571	0.002301	TS	SPY-methodST	9	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	403	2640	1348	0.510606	0.003962	TS	SPYH-method	10	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	170	2088	1658	0.794061	0.056072	TS	S-method	11	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	7530	48781	11690	0.239642	0.018999	TS	SVS-method	0	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	7025	45110	10185	0.225781	0.009631	TS	W-method	1	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	7025	45110	10185	0.225781	0.009633	TS	W-methodST	2	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	4074	24621	5925	0.240648	0.007007	TS	Wp-method	3	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	4072	24631	5923	0.240469	0.006872	TS	Wp-methodST	4	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	4571	27624	6422	0.232479	0.004951	TS	HSI-method	5	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	1659	13091	6474	0.494538	0.004149	TS	HSI-methodST	6	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	2257	16486	6399	0.388148	0.007941	TS	H-method	7	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	2104	16353	7669	0.468966	0.009641	TS	SPY-method	8	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	1659	13091	6474	0.494538	0.004348	TS	SPY-methodST	9	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	1598	13314	6550	0.491963	0.049034	TS	SPYH-method	10	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	1	804	11657	8863	0.760316	0.483843	TS	S-method	11	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	37608	281304	58478	0.207882	0.084348	TS	SVS-method	0	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	35125	260675	50930	0.195377	0.044571	TS	W-method	1	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	35125	260675	50930	0.195377	0.043683	TS	W-methodST	2	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	20377	143565	29652	0.206541	0.029205	TS	Wp-method	3	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	20391	143698	29666	0.206447	0.027012	TS	Wp-methodST	4	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	22871	161069	32146	0.199579	0.025594	TS	HSI-method	5	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	8330	73954	32433	0.438556	0.014678	TS	HSI-methodST	6	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	9640	83708	32441	0.387550	0.040247	TS	H-method	7	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	9536	89117	41070	0.460855	0.099229	TS	SPY-method	8	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	8330	73954	32433	0.438556	0.016687	TS	SPY-methodST	9	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	8353	76819	32754	0.426379	1.037325	TS	SPYH-method	10	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	2	4171	66239	47526	0.717493	6.995300	TS	S-method	11	Mealy_R70_5_PBXmG.fsm"
"0	2	70	5	5	0	1514	8096	2310	0.285326	0.007986	TS	SVS-method	0	Mealy_R70_5_Ealbi.fsm"
"0	2	70	5	5	0	1405	6855	1755	0.256018	0.002888	TS	W-method	1	Mealy_R70_5_Ealbi.fsm"
"0	2	70	5	5	0	1405	6855	1755	0.256018	0.002959	TS	W-methodST	2	Mealy_R70_5_Ealbi.fsm"
"0	2	70	5	5	0	858	4194	1208	0.288031	0.003260	TS	Wp-method	3	Mealy_R70_5_Ealbi.fsm"
