"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	4	70	5	2	2	43554	653364	145413	0.222560	0.112755	TS	W-methodST	2	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	50840	666357	97107	0.145728	0.104571	TS	Wp-method	3	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	42493	561148	90178	0.160703	0.095904	TS	Wp-methodST	4	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	33394	476446	62285	0.130728	0.074439	TS	HSI-method	5	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	13273	258905	123217	0.475916	0.043061	TS	HSI-methodST	6	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	17977	333439	93365	0.280006	0.091159	TS	H-method	7	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	15574	299860	120131	0.400624	0.205267	TS	SPY-method	8	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	13273	258905	123217	0.475916	0.044258	TS	SPY-methodST	9	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	10219	218339	88801	0.406712	0.704690	TS	SPYH-method	10	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	2	5980	197350	133507	0.676499	8.455407	TS	S-method	11	DFA_R70_5_E4vCW.fsm"
"0	4	70	5	2	0	3387	44061	11133	0.252672	0.021564	TS	SVS-method	0	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	2087	22181	6158	0.277625	0.010148	TS	W-method	1	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	3440	34353	5545	0.161412	0.010897	TS	W-methodST	2	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	1885	17126	3586	0.209389	0.007241	TS	Wp-method	3	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	1862	16703	3273	0.195953	0.007445	TS	Wp-methodST	4	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	1330	13738	2479	0.180448	0.002815	TS	HSI-method	5	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	503	8355	5275	0.631358	0.005787	TS	HSI-methodST	6	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	979	12651	3883	0.306932	0.004403	TS	H-method	7	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	756	10196	4237	0.415555	0.003149	TS	SPY-method	8	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	503	8355	5275	0.631358	0.005803	TS	SPY-methodST	9	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	527	7789	3733	0.479266	0.006609	TS	SPYH-method	10	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	216	6792	5399	0.794906	0.076332	TS	S-method	11	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	17039	255657	56135	0.219572	0.055058	TS	SVS-method	0	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	10466	132062	30835	0.233489	0.028666	TS	W-method	1	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	17209	206188	27744	0.134557	0.033598	TS	W-methodST	2	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	9439	104448	17990	0.172239	0.020623	TS	Wp-method	3	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	9428	103336	16453	0.159218	0.019402	TS	Wp-methodST	4	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	6639	81734	12422	0.151981	0.012509	TS	HSI-method	5	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	2543	47340	26526	0.560330	0.011208	TS	HSI-methodST	6	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	4010	62300	17963	0.288331	0.017035	TS	H-method	7	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	3354	55590	23031	0.414301	0.018894	TS	SPY-method	8	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	2543	47340	26526	0.560330	0.011430	TS	SPY-methodST	9	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	1984	38414	17383	0.452517	0.050371	TS	SPYH-method	10	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	1	1115	36973	27403	0.741162	0.694478	TS	S-method	11	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	85254	1449768	280927	0.193774	0.250005	TS	SVS-method	0	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	52335	764985	154194	0.201565	0.145718	TS	W-method	1	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	86054	1203053	138739	0.115322	0.175669	TS	W-methodST	2	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	47088	615497	89891	0.146046	0.114575	TS	Wp-method	3	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	46941	608342	82190	0.135105	0.100048	TS	Wp-methodST	4	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	33118	474296	62071	0.130870	0.077177	TS	HSI-method	5	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	12729	262947	133165	0.506433	0.046704	TS	HSI-methodST	6	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	16753	307491	87427	0.284324	0.088735	TS	H-method	7	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	15425	302699	123623	0.408402	0.200951	TS	SPY-method	8	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	12729	262947	133165	0.506433	0.044692	TS	SPY-methodST	9	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	9652	211278	85599	0.405149	0.728322	TS	SPYH-method	10	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	2	5579	202505	143443	0.708343	11.167784	TS	S-method	11	DFA_R70_5_Yzm7s.fsm"
"0	4	70	5	2	0	3419	43969	11322	0.257500	0.021617	TS	SVS-method	0	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	2443	25608	5812	0.226960	0.013439	TS	W-method	1	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	2738	28681	6107	0.212928	0.011851	TS	W-methodST	2	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	2231	20028	4130	0.206211	0.007743	TS	Wp-method	3	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	2039	18283	3634	0.198764	0.007835	TS	Wp-methodST	4	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	1328	13674	2595	0.189776	0.002964	TS	HSI-method	5	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	459	7404	4099	0.553620	0.005445	TS	HSI-methodST	6	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	957	12383	3925	0.316967	0.004385	TS	H-method	7	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	698	9654	4427	0.458566	0.003395	TS	SPY-method	8	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	459	7404	4099	0.553620	0.005475	TS	SPY-methodST	9	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	481	7345	3659	0.498162	0.006646	TS	SPYH-method	10	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	192	6084	4889	0.803583	0.074514	TS	S-method	11	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	17032	253294	56548	0.223250	0.055520	TS	SVS-method	0	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	12222	152498	29079	0.190684	0.034689	TS	W-method	1	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	13697	170806	30554	0.178881	0.032394	TS	W-methodST	2	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	11164	122406	20631	0.168546	0.023110	TS	Wp-method	3	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	10273	112562	18256	0.162186	0.021915	TS	Wp-methodST	4	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	6655	81864	12974	0.158482	0.013177	TS	HSI-method	5	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	2287	41353	20397	0.493241	0.010750	TS	HSI-methodST	6	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	3806	59288	17321	0.292150	0.016745	TS	H-method	7	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	3069	52531	23759	0.452285	0.021356	TS	SPY-method	8	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	2287	41353	20397	0.493241	0.011349	TS	SPY-methodST	9	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	1897	36339	16939	0.466138	0.054319	TS	SPYH-method	10	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	1	929	32627	25139	0.770497	0.719594	TS	S-method	11	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	85112	1435810	282568	0.196800	0.245093	TS	SVS-method	0	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	61116	884728	145413	0.164359	0.165512	TS	W-method	1	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	68492	991021	152789	0.154173	0.157555	TS	W-methodST	2	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	55807	723218	103144	0.142618	0.123443	TS	Wp-method	3	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	51432	666329	91371	0.137126	0.111370	TS	Wp-methodST	4	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	33224	474946	64763	0.136359	0.079298	TS	HSI-method	5	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	11418	229351	102091	0.445130	0.045494	TS	HSI-methodST	6	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	16620	307040	88985	0.289816	0.088364	TS	H-method	7	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	14429	289187	126245	0.436551	0.228587	TS	SPY-method	8	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	11418	229351	102091	0.445130	0.044286	TS	SPY-methodST	9	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	9437	199053	84147	0.422737	0.644037	TS	SPYH-method	10	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	2	4899	183537	133491	0.727325	11.748929	TS	S-method	11	DFA_R70_5_SGFa9.fsm"
"0	4	70	5	2	0	3297	45829	11709	0.255493	0.021644	TS	SVS-method	0	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	2089	22963	4756	0.207116	0.012224	TS	W-method	1	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	1742	19914	5813	0.291905	0.010121	TS	W-methodST	2	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	2154	20449	3999	0.195560	0.007669	TS	Wp-method	3	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	1881	18327	3828	0.208872	0.008106	TS	Wp-methodST	4	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	1343	14438	2538	0.175786	0.003044	TS	HSI-method	5	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	499	7953	4073	0.512134	0.005564	TS	HSI-methodST	6	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	970	12816	3831	0.298923	0.004320	TS	H-method	7	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	786	10820	4305	0.397874	0.003347	TS	SPY-method	8	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	499	7953	4073	0.512134	0.005600	TS	SPY-methodST	9	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	504	7880	3791	0.481091	0.006652	TS	SPYH-method	10	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	214	6550	5033	0.768397	0.075748	TS	S-method	11	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	16484	262150	58531	0.223273	0.054271	TS	SVS-method	0	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	10466	135936	23811	0.175163	0.031220	TS	W-method	1	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	8710	116970	29079	0.248602	0.024607	TS	W-methodST	2	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	10815	124418	20090	0.161472	0.022690	TS	Wp-method	3	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	9420	110425	19147	0.173394	0.021929	TS	Wp-methodST	4	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	6719	85612	12706	0.148414	0.013576	TS	HSI-method	5	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	2484	44496	20355	0.457457	0.011205	TS	HSI-methodST	6	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	4037	64587	18157	0.281125	0.017481	TS	H-method	7	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	3510	59078	23367	0.395528	0.020847	TS	SPY-method	8	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	2484	44496	20355	0.457457	0.011621	TS	SPY-methodST	9	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	2064	40020	17355	0.433658	0.057571	TS	SPYH-method	10	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	1	1021	34789	25853	0.743137	0.671977	TS	S-method	11	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	82531	1477559	292841	0.198192	0.239441	TS	SVS-method	0	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	52335	784355	119070	0.151806	0.146049	TS	W-method	1	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	43554	671964	145413	0.216400	0.113975	TS	W-methodST	2	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	54093	730085	100328	0.137420	0.118391	TS	Wp-method	3	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	47150	646810	95725	0.147996	0.110604	TS	Wp-methodST	4	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	33497	493408	63326	0.128344	0.081355	TS	HSI-method	5	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	12372	246151	101619	0.412832	0.047438	TS	HSI-methodST	6	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	17413	326331	90101	0.276103	0.090508	TS	H-method	7	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	16471	322765	123675	0.383174	0.228729	TS	SPY-method	8	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	12372	246151	101619	0.412832	0.052653	TS	SPY-methodST	9	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	10623	227855	87187	0.382642	0.664604	TS	SPYH-method	10	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	2	5354	193776	136411	0.703962	10.986186	TS	S-method	11	DFA_R70_5_24DWS.fsm"
"0	4	70	5	2	0	3207	42421	11091	0.261451	0.020219	TS	SVS-method	0	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	2445	25416	5112	0.201133	0.013291	TS	W-method	1	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	3089	30776	5194	0.168768	0.011753	TS	W-methodST	2	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	2237	19885	4072	0.204777	0.007623	TS	Wp-method	3	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	1928	17238	3555	0.206230	0.008053	TS	Wp-methodST	4	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	1347	13600	2504	0.184118	0.002930	TS	HSI-method	5	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	431	7146	4159	0.582004	0.005606	TS	HSI-methodST	6	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	989	12607	3897	0.309114	0.004344	TS	H-method	7	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	795	10389	4279	0.411878	0.003277	TS	SPY-method	8	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	431	7146	4159	0.582004	0.005647	TS	SPY-methodST	9	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	521	7837	3803	0.485262	0.006688	TS	SPYH-method	10	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	166	6158	5121	0.831601	0.069147	TS	S-method	11	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	16114	245050	55579	0.226807	0.051397	TS	SVS-method	0	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	12222	151454	25567	0.168810	0.032714	TS	W-method	1	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	15453	184792	25988	0.140634	0.032888	TS	W-methodST	2	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	11242	122435	20485	0.167313	0.023190	TS	Wp-method	3	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	9670	105511	17845	0.169129	0.021127	TS	Wp-methodST	4	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	6756	81996	12667	0.154483	0.013020	TS	HSI-method	5	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	2189	40739	21089	0.517661	0.010819	TS	HSI-methodST	6	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	3927	60921	18185	0.298501	0.017073	TS	H-method	7	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	3510	56990	23155	0.406299	0.019494	TS	SPY-method	8	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	2189	40739	21089	0.517661	0.011249	TS	SPY-methodST	9	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	2004	38034	17379	0.456933	0.057032	TS	SPYH-method	10	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	1	1045	34779	26115	0.750884	0.591572	TS	S-method	11	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	80562	1386324	277839	0.200414	0.233968	TS	SVS-method	0	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	61116	879508	127851	0.145367	0.156155	TS	W-method	1	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	77273	1078512	129958	0.120498	0.163310	TS	W-methodST	2	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	56285	725559	102550	0.141339	0.126329	TS	Wp-method	3	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	48358	624676	89295	0.142946	0.106735	TS	Wp-methodST	4	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	33734	476956	63303	0.132723	0.077434	TS	HSI-method	5	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	10903	224885	105365	0.468528	0.043716	TS	HSI-methodST	6	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	16891	308577	88947	0.288249	0.087891	TS	H-method	7	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	16590	313694	122481	0.390447	0.202407	TS	SPY-method	8	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	10903	224885	105365	0.468528	0.043550	TS	SPY-methodST	9	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	9789	209349	85411	0.407984	0.656989	TS	SPYH-method	10	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	2	5314	190638	135499	0.710766	10.121636	TS	S-method	11	DFA_R70_5_dv6sq.fsm"
"0	4	70	5	2	0	3137	42811	11125	0.259863	0.019499	TS	SVS-method	0	DFA_R70_5_e95qW.fsm"
"0	4	70	5	2	0	2440	26068	5809	0.222840	0.012581	TS	W-method	1	DFA_R70_5_e95qW.fsm"
"0	4	70	5	2	0	2738	27963	4843	0.173193	0.010436	TS	W-methodST	2	DFA_R70_5_e95qW.fsm"
"0	4	70	5	2	0	2226	20433	4055	0.198453	0.007773	TS	Wp-method	3	DFA_R70_5_e95qW.fsm"
"0	4	70	5	2	0	1911	17524	3366	0.192079	0.007758	TS	Wp-methodST	4	DFA_R70_5_e95qW.fsm"
"0	4	70	5	2	0	1300	13588	2485	0.182882	0.002921	TS	HSI-method	5	DFA_R70_5_e95qW.fsm"
"0	4	70	5	2	0	506	8187	5003	0.611091	0.005481	TS	HSI-methodST	6	DFA_R70_5_e95qW.fsm"
