"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	4	50	5	2	2	48992	639985	74115	0.115807	0.094340	TS	W-methodST	2	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	30064	372366	53965	0.144925	0.066774	TS	Wp-method	3	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	28977	355449	48910	0.137601	0.057935	TS	Wp-methodST	4	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	22463	304856	38828	0.127365	0.048290	TS	HSI-method	5	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	9501	172733	80229	0.464468	0.029044	TS	HSI-methodST	6	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	10904	193934	58181	0.300004	0.046239	TS	H-method	7	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	9462	179598	78591	0.437594	0.125297	TS	SPY-method	8	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	9501	172733	80229	0.464468	0.030464	TS	SPY-methodST	9	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	6840	138622	56409	0.406927	0.315823	TS	SPYH-method	10	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	2	3312	127302	95263	0.748323	5.350556	TS	S-method	11	DFA_R50_5_sxx6N.fsm"
"0	4	50	5	2	0	1696	20068	5721	0.285081	0.009329	TS	SVS-method	0	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	1958	19591	4367	0.222908	0.006228	TS	W-method	1	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	1497	15529	4408	0.283856	0.005993	TS	W-methodST	2	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	1239	10509	2342	0.222857	0.003979	TS	Wp-method	3	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	1252	10781	2473	0.229385	0.004327	TS	Wp-methodST	4	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	873	8530	1688	0.197890	0.001795	TS	HSI-method	5	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	342	4840	2587	0.534504	0.002918	TS	HSI-methodST	6	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	612	7356	2417	0.328575	0.002330	TS	H-method	7	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	501	6427	2815	0.437996	0.002026	TS	SPY-method	8	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	342	4840	2587	0.534504	0.002933	TS	SPY-methodST	9	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	357	5081	2469	0.485928	0.003562	TS	SPYH-method	10	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	166	4038	3031	0.750619	0.032655	TS	S-method	11	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	8486	117342	28593	0.243672	0.025736	TS	SVS-method	0	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	9797	117556	21854	0.185903	0.020409	TS	W-method	1	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	7486	92592	22055	0.238196	0.017128	TS	W-methodST	2	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	6212	64958	11753	0.180932	0.012394	TS	Wp-method	3	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	6269	66359	12440	0.187465	0.012603	TS	Wp-methodST	4	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	4399	51730	8490	0.164121	0.008391	TS	HSI-method	5	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	1723	27661	12969	0.468855	0.006483	TS	HSI-methodST	6	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	2511	37533	11909	0.317294	0.009501	TS	H-method	7	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	2184	35068	15377	0.438491	0.012039	TS	SPY-method	8	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	1723	27661	12969	0.468855	0.006726	TS	SPY-methodST	9	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	1445	25771	11323	0.439370	0.027217	TS	SPYH-method	10	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	1	723	22299	16651	0.746715	0.278046	TS	S-method	11	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	42416	671354	142879	0.212822	0.124440	TS	SVS-method	0	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	48992	685771	109289	0.159367	0.112519	TS	W-method	1	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	37435	537837	110294	0.205070	0.088546	TS	W-methodST	2	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	31072	387025	58747	0.151791	0.069123	TS	Wp-method	3	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	31292	393749	62075	0.157651	0.065344	TS	Wp-methodST	4	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	21931	301826	42314	0.140193	0.049682	TS	HSI-method	5	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	8605	155355	64993	0.418352	0.027864	TS	HSI-methodST	6	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	10579	185779	58813	0.316575	0.048926	TS	H-method	7	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	10293	194019	81195	0.418490	0.120558	TS	SPY-method	8	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	8605	155355	64993	0.418352	0.030634	TS	SPY-methodST	9	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	7299	146187	56553	0.386854	0.346200	TS	SPYH-method	10	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	2	3660	125320	89275	0.712376	4.870268	TS	S-method	11	DFA_R50_5_bG5U2.fsm"
"0	4	50	5	2	0	1522	20290	6245	0.307787	0.013485	TS	SVS-method	0	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	1747	17910	4156	0.232049	0.007527	TS	W-method	1	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	1496	16381	4407	0.269031	0.007415	TS	W-methodST	2	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	1652	14745	3109	0.210851	0.005109	TS	Wp-method	3	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	1466	13381	2957	0.220985	0.005415	TS	Wp-methodST	4	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	977	10208	1988	0.194749	0.002125	TS	HSI-method	5	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	398	6363	3969	0.623762	0.003755	TS	HSI-methodST	6	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	686	8602	2709	0.314927	0.002933	TS	H-method	7	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	609	8167	3331	0.407861	0.002473	TS	SPY-method	8	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	398	6363	3969	0.623762	0.003782	TS	SPY-methodST	9	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	416	5978	2735	0.457511	0.004494	TS	SPYH-method	10	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	158	5188	4191	0.807826	0.052259	TS	S-method	11	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	7576	116098	31051	0.267455	0.029026	TS	SVS-method	0	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	8742	107046	20799	0.194300	0.020153	TS	W-method	1	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	7486	96892	22055	0.227625	0.018739	TS	W-methodST	2	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	8259	90127	15420	0.171092	0.016278	TS	Wp-method	3	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	7247	80304	14532	0.180962	0.015380	TS	Wp-methodST	4	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	4801	59298	9722	0.163952	0.009703	TS	HSI-method	5	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	1934	34914	19564	0.560348	0.008036	TS	HSI-methodST	6	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	2525	38171	11705	0.306646	0.010737	TS	H-method	7	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	2651	43117	17467	0.405107	0.014126	TS	SPY-method	8	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	1934	34914	19564	0.560348	0.008283	TS	SPY-methodST	9	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	1463	26091	11479	0.439960	0.029345	TS	SPYH-method	10	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	1	662	26810	21563	0.804289	0.436586	TS	S-method	11	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	37867	656179	155277	0.236638	0.122820	TS	SVS-method	0	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	43716	622668	104013	0.167044	0.101331	TS	W-method	1	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	37435	559339	110294	0.197186	0.089691	TS	W-methodST	2	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	41195	531728	76990	0.144792	0.088965	TS	Wp-method	3	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	36270	474559	72679	0.153151	0.080197	TS	Wp-methodST	4	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	23881	342390	48450	0.141505	0.057455	TS	HSI-method	5	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	9669	194653	98431	0.505674	0.034874	TS	HSI-methodST	6	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	10728	190144	57419	0.301976	0.054445	TS	H-method	7	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	12099	233453	93741	0.401541	0.160461	TS	SPY-method	8	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	9669	194653	98431	0.505674	0.033606	TS	SPY-methodST	9	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	7258	146518	56063	0.382636	0.336864	TS	SPYH-method	10	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	2	3341	148849	115477	0.775800	5.922145	TS	S-method	11	DFA_R50_5_dKO7o.fsm"
"0	4	50	5	2	0	1695	21501	5969	0.277615	0.009497	TS	SVS-method	0	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	1496	15077	3905	0.259004	0.006067	TS	W-method	1	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	1243	12582	3652	0.290256	0.004905	TS	W-methodST	2	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	1328	11500	2683	0.233304	0.004028	TS	Wp-method	3	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	1207	10353	2344	0.226408	0.004245	TS	Wp-methodST	4	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	883	8658	1762	0.203511	0.001807	TS	HSI-method	5	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	288	4449	2555	0.574286	0.002957	TS	HSI-methodST	6	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	627	7665	2567	0.334899	0.002387	TS	H-method	7	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	529	6701	2913	0.434711	0.002073	TS	SPY-method	8	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	288	4449	2555	0.574286	0.002994	TS	SPY-methodST	9	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	341	4773	2345	0.491305	0.003334	TS	SPYH-method	10	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	125	3695	2993	0.810014	0.027987	TS	S-method	11	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	8448	123990	29859	0.240818	0.025340	TS	SVS-method	0	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	7486	90378	19543	0.216236	0.017129	TS	W-method	1	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	6230	75450	18287	0.242372	0.013837	TS	W-methodST	2	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	6628	70385	13447	0.191049	0.012750	TS	Wp-method	3	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	6008	63526	11713	0.184381	0.012250	TS	Wp-methodST	4	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	4387	51832	8806	0.169895	0.008379	TS	HSI-method	5	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	1452	25255	12809	0.507187	0.006258	TS	HSI-methodST	6	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	2490	37108	11781	0.317479	0.009194	TS	H-method	7	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	2297	36345	15611	0.429523	0.011953	TS	SPY-method	8	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	1452	25255	12809	0.507187	0.006486	TS	SPY-methodST	9	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	1388	24820	11307	0.455560	0.023327	TS	SPYH-method	10	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	1	675	20727	15649	0.755006	0.228678	TS	S-method	11	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	42204	703928	149227	0.211992	0.118245	TS	SVS-method	0	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	37435	526765	97732	0.185532	0.091431	TS	W-method	1	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	31154	439562	91451	0.208050	0.069993	TS	W-methodST	2	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	33203	418931	67226	0.160470	0.070555	TS	Wp-method	3	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	30041	377274	58602	0.155330	0.064331	TS	Wp-methodST	4	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	22001	304110	44128	0.145105	0.049520	TS	HSI-method	5	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	7253	140388	63899	0.455160	0.026946	TS	HSI-methodST	6	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	10885	190505	58511	0.307136	0.049637	TS	H-method	7	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	10710	199986	83073	0.415394	0.128696	TS	SPY-method	8	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	7253	140388	63899	0.455160	0.029372	TS	SPY-methodST	9	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	6841	137439	56197	0.408887	0.258559	TS	SPYH-method	10	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	2	3394	115302	83063	0.720395	3.400399	TS	S-method	11	DFA_R50_5_L0TJq.fsm"
"0	4	50	5	2	0	1772	21579	6100	0.282682	0.009556	TS	SVS-method	0	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	1707	16580	3714	0.224005	0.006041	TS	W-method	1	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	1205	12076	4116	0.340841	0.005257	TS	W-methodST	2	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	1093	9432	2470	0.261874	0.003797	TS	Wp-method	3	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	1086	9522	2483	0.260765	0.004138	TS	Wp-methodST	4	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	867	8518	1822	0.213900	0.001788	TS	HSI-method	5	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	342	4939	2693	0.545252	0.003057	TS	HSI-methodST	6	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	607	7387	2555	0.345878	0.002388	TS	H-method	7	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	496	6494	2989	0.460271	0.002134	TS	SPY-method	8	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	342	4939	2693	0.545252	0.003072	TS	SPY-methodST	9	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	362	5052	2459	0.486738	0.003497	TS	SPYH-method	10	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	147	3933	3079	0.782863	0.032467	TS	S-method	11	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	8839	125201	30415	0.242929	0.026792	TS	SVS-method	0	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	8541	99988	18588	0.185902	0.018833	TS	W-method	1	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	6029	72442	20598	0.284338	0.014644	TS	W-methodST	2	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	5460	58036	12341	0.212644	0.011276	TS	Wp-method	3	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	5423	58244	12442	0.213619	0.011458	TS	Wp-methodST	4	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	4335	51226	9094	0.177527	0.008313	TS	HSI-method	5	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	1748	28579	13617	0.476469	0.006712	TS	HSI-methodST	6	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	2676	39646	12449	0.314004	0.009958	TS	H-method	7	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	2251	36045	15911	0.441420	0.012902	TS	SPY-method	8	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	1748	28579	13617	0.476469	0.006928	TS	SPY-methodST	9	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	1434	25304	10969	0.433489	0.025378	TS	SPYH-method	10	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	1	687	22453	17143	0.763506	0.301464	TS	S-method	11	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	44021	712000	151908	0.213354	0.127919	TS	SVS-method	0	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	42711	585368	92958	0.158803	0.098918	TS	W-method	1	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	30149	422512	103008	0.243799	0.072472	TS	W-methodST	2	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	27234	344119	61691	0.179272	0.058622	TS	Wp-method	3	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	27055	344738	62202	0.180433	0.057833	TS	Wp-methodST	4	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	21578	298196	45357	0.152105	0.048374	TS	HSI-method	5	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	8723	160113	67975	0.424544	0.029808	TS	HSI-methodST	6	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	11447	199135	61121	0.306932	0.051864	TS	H-method	7	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	10626	198024	82729	0.417773	0.141551	TS	SPY-method	8	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	8723	160113	67975	0.424544	0.029629	TS	SPY-methodST	9	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	7346	143106	55719	0.389355	0.275186	TS	SPYH-method	10	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	2	3563	123787	88945	0.718533	4.750722	TS	S-method	11	DFA_R50_5_N3Rdn.fsm"
"0	4	50	5	2	0	1644	21268	6059	0.284888	0.009872	TS	SVS-method	0	DFA_R50_5_MkcV5.fsm"
"0	4	50	5	2	0	1707	16758	3714	0.221625	0.006308	TS	W-method	1	DFA_R50_5_MkcV5.fsm"
"0	4	50	5	2	0	1205	12154	3714	0.305578	0.004930	TS	W-methodST	2	DFA_R50_5_MkcV5.fsm"
"0	4	50	5	2	0	1374	12155	2641	0.217277	0.004085	TS	Wp-method	3	DFA_R50_5_MkcV5.fsm"
"0	4	50	5	2	0	1187	10518	2384	0.226659	0.004143	TS	Wp-methodST	4	DFA_R50_5_MkcV5.fsm"
"0	4	50	5	2	0	926	9280	1699	0.183082	0.001886	TS	HSI-method	5	DFA_R50_5_MkcV5.fsm"
"0	4	50	5	2	0	338	5227	3269	0.625407	0.003013	TS	HSI-methodST	6	DFA_R50_5_MkcV5.fsm"
